,File Name,1,0,,,
2498,pigeon-16.mps.gz-r3,0.23,0.24,1,1,2
2499,pigeon-16.mps.gz-r4,0.35,0.35,1,1,2
2500,pigeon-20.mps.gz-r0,0.5,0.52,1,1,2
2501,pigeon-20.mps.gz-r1,0.39,0.4,1,1,2
2502,pigeon-20.mps.gz-r2,0.37,0.36,1,1,2
2503,pigeon-20.mps.gz-r3,0.41,0.43,1,1,2
2504,pigeon-20.mps.gz-r4,0.35,0.32,1,1,2
2505,piperout-03.mps.gz-r0,1.88,1.83,1,1,2
2506,piperout-03.mps.gz-r1,1.84,1.82,1,1,2
2507,piperout-03.mps.gz-r2,1.9,1.87,1,1,2
2508,piperout-03.mps.gz-r3,1.84,1.82,1,1,2
2509,piperout-03.mps.gz-r4,1.84,1.88,1,1,2
2510,piperout-08.mps.gz-r0,2.44,2.41,1,1,2
2511,piperout-08.mps.gz-r1,2.53,2.49,1,1,2
2512,piperout-08.mps.gz-r2,2.59,2.62,1,1,2
2513,piperout-08.mps.gz-r3,1.86,1.85,1,1,2
2514,piperout-08.mps.gz-r4,2.36,2.42,1,1,2
2515,piperout-27.mps.gz-r0,2.57,2.59,1,1,2
2516,piperout-27.mps.gz-r1,2.57,2.61,1,1,2
2517,piperout-27.mps.gz-r2,2.74,2.64,1,1,2
2518,piperout-27.mps.gz-r3,2.62,2.54,1,1,2
2519,piperout-27.mps.gz-r4,2.75,2.75,1,1,2
2520,piperout-d20.mps.gz-r0,2.31,2.36,1,1,2
2521,piperout-d20.mps.gz-r1,2.26,2.22,1,1,2
2522,piperout-d20.mps.gz-r2,2.23,2.16,1,1,2
2523,piperout-d20.mps.gz-r3,2.37,2.32,1,1,2
2524,piperout-d20.mps.gz-r4,2.29,2.33,1,1,2
2525,piperout-d27.mps.gz-r0,2.42,2.49,1,1,2
2526,piperout-d27.mps.gz-r1,2.56,2.57,1,1,2
2527,piperout-d27.mps.gz-r2,11.68,11.84,1,1,2
2528,piperout-d27.mps.gz-r3,2.48,2.46,1,1,2
2529,piperout-d27.mps.gz-r4,2.46,2.44,1,1,2
2530,pk1.mps.gz-r0,22.98,5.91,1,1,2
2531,pk1.mps.gz-r1,6.09,5.53,1,1,2
2532,pk1.mps.gz-r2,25.9,6.51,1,1,2
2533,pk1.mps.gz-r3,6.08,6.55,1,1,2
2534,pk1.mps.gz-r4,6.04,6.06,1,1,2
2535,ponderthis0517-inf.mps.gz-r0,0.57,1.17,1,1,2
2536,ponderthis0517-inf.mps.gz-r1,0.63,1.46,1,1,2
2537,ponderthis0517-inf.mps.gz-r2,0.79,0.71,1,1,2
2538,ponderthis0517-inf.mps.gz-r3,0.92,0.73,1,1,2
2539,ponderthis0517-inf.mps.gz-r4,0.66,0.54,1,1,2
2540,prod1.mps.gz-r0,5.3,2.49,1,1,2
2541,prod1.mps.gz-r1,4.84,2.33,1,1,2
2542,prod1.mps.gz-r2,5.26,2.57,1,1,2
2543,prod1.mps.gz-r3,5.17,2.48,1,1,2
2544,prod1.mps.gz-r4,5.02,2.48,1,1,2
2545,prod2.mps.gz-r0,15.1,13.75,1,1,2
2546,prod2.mps.gz-r1,23.39,10.78,1,1,2
2547,prod2.mps.gz-r2,26.9,12.15,1,1,2
2548,prod2.mps.gz-r3,12.73,12.21,1,1,2
2549,prod2.mps.gz-r4,14.66,12.97,1,1,2
2550,proteindesign121hz512p9.mps.gz-r0,5583.77,2691.67,1,1,2
2551,proteindesign121hz512p9.mps.gz-r1,3976.23,7200.06,1,0,1
2552,proteindesign121hz512p9.mps.gz-r2,3947.61,4453.79,1,1,2
2553,proteindesign121hz512p9.mps.gz-r3,7200.2,7200.05,0,0,0
2554,proteindesign121hz512p9.mps.gz-r4,2837.15,4805.9,1,1,2
2555,proteindesign121pgb11p9.mps.gz-r0,1951.51,1645.84,1,1,2
2556,proteindesign121pgb11p9.mps.gz-r1,6912.5,1546.78,1,1,2
2557,proteindesign121pgb11p9.mps.gz-r2,1358.42,2499.52,1,1,2
2558,proteindesign121pgb11p9.mps.gz-r3,1743.96,1173.33,1,1,2
2559,proteindesign121pgb11p9.mps.gz-r4,1335.39,905.37,1,1,2
2560,proteindesign122trx11p8.mps.gz-r0,1063.95,863.75,1,1,2
2561,proteindesign122trx11p8.mps.gz-r1,1184.15,1001.89,1,1,2
2562,proteindesign122trx11p8.mps.gz-r2,1175.95,1025.01,1,1,2
2563,proteindesign122trx11p8.mps.gz-r3,1032.48,811.41,1,1,2
2564,proteindesign122trx11p8.mps.gz-r4,895.79,667.9,1,1,2
2565,pw-myciel4.mps.gz-r0,14.3,12.85,1,1,2
2566,pw-myciel4.mps.gz-r1,12.17,10.13,1,1,2
2567,pw-myciel4.mps.gz-r2,11.72,12.46,1,1,2
2568,pw-myciel4.mps.gz-r3,13.82,13.6,1,1,2
2569,pw-myciel4.mps.gz-r4,14.84,12.97,1,1,2
2570,qap10.mps.gz-r0,4.6,4.77,1,1,2
2571,qap10.mps.gz-r1,3.61,3.62,1,1,2
2572,qap10.mps.gz-r2,4.74,4.7,1,1,2
2573,qap10.mps.gz-r3,3.25,3.36,1,1,2
2574,qap10.mps.gz-r4,3.69,3.75,1,1,2
2575,qiu.mps.gz-r0,7.34,3.38,1,1,2
2576,qiu.mps.gz-r1,4.97,4.28,1,1,2
2577,qiu.mps.gz-r2,3.21,1.91,1,1,2
2578,qiu.mps.gz-r3,4.2,2.31,1,1,2
2579,qiu.mps.gz-r4,3.21,2.02,1,1,2
2580,qnet1.mps.gz-r0,0.83,0.86,1,1,2
2581,qnet1.mps.gz-r1,0.71,0.76,1,1,2
2582,qnet1.mps.gz-r2,0.38,0.37,1,1,2
2583,qnet1.mps.gz-r3,0.64,0.67,1,1,2
2584,qnet1.mps.gz-r4,0.47,0.5,1,1,2
2585,qnet1_o.mps.gz-r0,0.7,0.66,1,1,2
2586,qnet1_o.mps.gz-r1,0.54,0.59,1,1,2
2587,qnet1_o.mps.gz-r2,0.72,0.8,1,1,2
2588,qnet1_o.mps.gz-r3,0.52,0.52,1,1,2
2589,qnet1_o.mps.gz-r4,0.7,0.72,1,1,2
2590,r50x360.mps.gz-r0,3.78,12.42,1,1,2
2591,r50x360.mps.gz-r1,4.12,15.21,1,1,2
2592,r50x360.mps.gz-r2,4.45,15.68,1,1,2
2593,r50x360.mps.gz-r3,4.15,11.85,1,1,2
2594,r50x360.mps.gz-r4,3.11,5.6,1,1,2
2595,radiationm18-12-05.mps.gz-r0,104.56,1409.1,1,1,2
2596,radiationm18-12-05.mps.gz-r1,269.51,245.8,1,1,2
2597,radiationm18-12-05.mps.gz-r2,351.91,112.83,1,1,2
2598,radiationm18-12-05.mps.gz-r3,303.98,381.26,1,1,2
2599,radiationm18-12-05.mps.gz-r4,201.04,1812.08,1,1,2
2600,rail01.mps.gz-r0,250.85,227.57,1,1,2
2601,rail01.mps.gz-r1,229.49,238.34,1,1,2
2602,rail01.mps.gz-r2,312.03,363.95,1,1,2
2603,rail01.mps.gz-r3,327.95,360.02,1,1,2
2604,rail01.mps.gz-r4,528.99,423.63,1,1,2
2605,rail02.mps.gz-r0,374.26,342.77,1,1,2
2606,rail02.mps.gz-r1,333.56,351.35,1,1,2
2607,rail02.mps.gz-r2,267.17,262.07,1,1,2
2608,rail02.mps.gz-r3,261.92,208.63,1,1,2
2609,rail02.mps.gz-r4,395.79,395.98,1,1,2
2610,rail507.mps.gz-r0,51.12,52.05,1,1,2
2611,rail507.mps.gz-r1,62.71,50.51,1,1,2
2612,rail507.mps.gz-r2,62.95,61.91,1,1,2
2613,rail507.mps.gz-r3,46.36,50.22,1,1,2
2614,rail507.mps.gz-r4,67.83,66.18,1,1,2
2615,railway_8_1_0.mps.gz-r0,4.14,4.86,1,1,2
2616,railway_8_1_0.mps.gz-r1,3.43,3.24,1,1,2
2617,railway_8_1_0.mps.gz-r2,3.01,2.95,1,1,2
2618,railway_8_1_0.mps.gz-r3,5.94,5.68,1,1,2
2619,railway_8_1_0.mps.gz-r4,6.09,5.77,1,1,2
2620,ran12x21.mps.gz-r0,5.44,6.08,1,1,2
2621,ran12x21.mps.gz-r1,5.62,7.9,1,1,2
2622,ran12x21.mps.gz-r2,6.57,6.93,1,1,2
2623,ran12x21.mps.gz-r3,5.78,6.19,1,1,2
2624,ran12x21.mps.gz-r4,6.76,5.71,1,1,2
2625,ran13x13.mps.gz-r0,3.49,2.76,1,1,2
2626,ran13x13.mps.gz-r1,3.51,2.34,1,1,2
2627,ran13x13.mps.gz-r2,4,2.84,1,1,2
2628,ran13x13.mps.gz-r3,3.95,2.67,1,1,2
2629,ran13x13.mps.gz-r4,4.11,2.66,1,1,2
2630,ran14x18-disj-8.mps.gz-r0,109.62,645.13,1,1,2
2631,ran14x18-disj-8.mps.gz-r1,105.93,471.52,1,1,2
2632,ran14x18-disj-8.mps.gz-r2,90.52,544.74,1,1,2
2633,ran14x18-disj-8.mps.gz-r3,116.5,540.84,1,1,2
2634,ran14x18-disj-8.mps.gz-r4,96.29,685.11,1,1,2
2635,rd-rplusc-21.mps.gz-r0,34.88,42.12,1,1,2
2636,rd-rplusc-21.mps.gz-r1,54.17,59.35,1,1,2
2637,rd-rplusc-21.mps.gz-r2,153.51,175.07,1,1,2
2638,rd-rplusc-21.mps.gz-r3,90.3,84.97,1,1,2
2639,rd-rplusc-21.mps.gz-r4,46.8,56.52,1,1,2
2640,reblock115.mps.gz-r0,571,482.52,1,1,2
2641,reblock115.mps.gz-r1,449.91,790.54,1,1,2
2642,reblock115.mps.gz-r2,446.58,609.79,1,1,2
2643,reblock115.mps.gz-r3,424.14,1089.18,1,1,2
2644,reblock115.mps.gz-r4,613.66,418,1,1,2
2645,reblock166.mps.gz-r0,44.27,44.1,1,1,2
2646,reblock166.mps.gz-r1,44.34,98.89,1,1,2
2647,reblock166.mps.gz-r2,31.78,16.1,1,1,2
2648,reblock166.mps.gz-r3,47.34,24.18,1,1,2
2649,reblock166.mps.gz-r4,61.5,30.12,1,1,2
2650,reblock420.mps.gz-r0,292.95,5310.74,1,1,2
2651,reblock420.mps.gz-r1,469.77,3934.91,1,1,2
2652,reblock420.mps.gz-r2,170.84,6040.66,1,1,2
2653,reblock420.mps.gz-r3,200.37,7200.01,1,0,1
2654,reblock420.mps.gz-r4,229.9,4192.33,1,1,2
2655,rentacar.mps.gz-r0,0.47,0.44,1,1,2
2656,rentacar.mps.gz-r1,0.4,0.41,1,1,2
2657,rentacar.mps.gz-r2,0.45,0.43,1,1,2
2658,rentacar.mps.gz-r3,0.43,0.42,1,1,2
2659,rentacar.mps.gz-r4,0.51,0.49,1,1,2
2660,rmatr100-p10.mps.gz-r0,7.44,6.78,1,1,2
2661,rmatr100-p10.mps.gz-r1,8.67,8.16,1,1,2
2662,rmatr100-p10.mps.gz-r2,10.35,8.47,1,1,2
2663,rmatr100-p10.mps.gz-r3,8.3,8.02,1,1,2
2664,rmatr100-p10.mps.gz-r4,8.34,7.51,1,1,2
2665,rmatr100-p5.mps.gz-r0,36.94,30.21,1,1,2
2666,rmatr100-p5.mps.gz-r1,26.91,22.54,1,1,2
2667,rmatr100-p5.mps.gz-r2,30.91,24.77,1,1,2
2668,rmatr100-p5.mps.gz-r3,29.7,24.29,1,1,2
2669,rmatr100-p5.mps.gz-r4,33.32,28.38,1,1,2
2670,rmatr200-p10.mps.gz-r0,7200.02,7200.02,0,0,0
2671,rmatr200-p10.mps.gz-r1,7200.01,7200.02,0,0,0
2672,rmatr200-p10.mps.gz-r2,7200.41,7200.02,0,0,0
2673,rmatr200-p10.mps.gz-r3,7200.02,7200.02,0,0,0
2674,rmatr200-p10.mps.gz-r4,7200.02,7200.02,0,0,0
2680,rmatr200-p5.mps.gz-r0,4267.51,3919.07,1,1,2
2681,rmatr200-p5.mps.gz-r1,2933.13,3958.79,1,1,2
2682,rmatr200-p5.mps.gz-r2,4041.6,3936.73,1,1,2
2683,rmatr200-p5.mps.gz-r3,4129.85,3762.35,1,1,2
2684,rmatr200-p5.mps.gz-r4,3991.25,3903.22,1,1,2
2685,rocI-3-11.mps.gz-r0,9.53,3.76,1,1,2
2686,rocI-3-11.mps.gz-r1,2.49,1.56,1,1,2
2687,rocI-3-11.mps.gz-r2,5.38,1.67,1,1,2
2688,rocI-3-11.mps.gz-r3,1.8,1.49,1,1,2
2689,rocI-3-11.mps.gz-r4,1.68,1.4,1,1,2
2690,rocI-4-11.mps.gz-r0,84.2,39.32,1,1,2
2691,rocI-4-11.mps.gz-r1,32.56,18.47,1,1,2
2692,rocI-4-11.mps.gz-r2,55.15,15.6,1,1,2
2693,rocI-4-11.mps.gz-r3,56.11,21.66,1,1,2
2694,rocI-4-11.mps.gz-r4,56.35,23.39,1,1,2
2695,rocII-5-11.mps.gz-r0,403.52,190.57,1,1,2
2696,rocII-5-11.mps.gz-r1,406.54,180.86,1,1,2
2697,rocII-5-11.mps.gz-r2,672.18,157.2,1,1,2
2698,rocII-5-11.mps.gz-r3,520.97,304.12,1,1,2
2699,rocII-5-11.mps.gz-r4,513.59,156.69,1,1,2
2700,rococoB10-011000.mps.gz-r0,2460.18,1402.13,1,1,2
2701,rococoB10-011000.mps.gz-r1,2392.04,1466.69,1,1,2
2702,rococoB10-011000.mps.gz-r2,2174.78,1582.55,1,1,2
2703,rococoB10-011000.mps.gz-r3,2459.91,1957.28,1,1,2
2704,rococoB10-011000.mps.gz-r4,2481.36,1617.84,1,1,2
2705,rococoC10-001000.mps.gz-r0,65.24,117.74,1,1,2
2706,rococoC10-001000.mps.gz-r1,54.61,117.22,1,1,2
2707,rococoC10-001000.mps.gz-r2,77.07,68.98,1,1,2
2708,rococoC10-001000.mps.gz-r3,108.85,67.07,1,1,2
2709,rococoC10-001000.mps.gz-r4,76.38,57.99,1,1,2
2710,rococoC11-011100.mps.gz-r0,3579.82,4223.06,1,1,2
2711,rococoC11-011100.mps.gz-r1,3301.61,4854.92,1,1,2
2712,rococoC11-011100.mps.gz-r2,3636.15,4442.5,1,1,2
2713,rococoC11-011100.mps.gz-r3,3506.3,4386.01,1,1,2
2714,rococoC11-011100.mps.gz-r4,3443.67,4868.16,1,1,2
2715,roi2alpha3n4.mps.gz-r0,54.44,511.64,1,1,2
2716,roi2alpha3n4.mps.gz-r1,55.33,477.22,1,1,2
2717,roi2alpha3n4.mps.gz-r2,46.85,466.46,1,1,2
2718,roi2alpha3n4.mps.gz-r3,53.25,512.98,1,1,2
2719,roi2alpha3n4.mps.gz-r4,53.32,608.68,1,1,2
2720,roi5alpha10n8.mps.gz-r0,1896.14,7200.08,1,0,1
2721,roi5alpha10n8.mps.gz-r1,1830.84,7200.04,1,0,1
2722,roi5alpha10n8.mps.gz-r2,1853.36,7200.63,1,0,1
2723,roi5alpha10n8.mps.gz-r3,1863.62,7200.05,1,0,1
2724,roi5alpha10n8.mps.gz-r4,1900.34,7201.63,1,0,1
2725,roll3000.mps.gz-r0,9.66,16.46,1,1,2
2726,roll3000.mps.gz-r1,19.11,15.66,1,1,2
2727,roll3000.mps.gz-r2,11.11,15.63,1,1,2
2728,roll3000.mps.gz-r3,7.47,14.65,1,1,2
2729,roll3000.mps.gz-r4,9.11,11.59,1,1,2
2730,rout.mps.gz-r0,1.71,1.59,1,1,2
2731,rout.mps.gz-r1,2.02,1.06,1,1,2
2732,rout.mps.gz-r2,1.09,1.09,1,1,2
2733,rout.mps.gz-r3,1.29,1.19,1,1,2
2734,rout.mps.gz-r4,1.61,0.91,1,1,2
2735,rpp22falsei.mps.gz-r0,18.68,21.07,1,1,2
2736,rpp22falsei.mps.gz-r1,32.68,10.39,1,1,2
2737,rpp22falsei.mps.gz-r2,22.57,20.67,1,1,2
2738,rpp22falsei.mps.gz-r3,22.79,9.96,1,1,2
2739,rpp22falsei.mps.gz-r4,30.58,17.23,1,1,2
2740,s250r10.mps.gz-r0,92.5,93.9,1,1,2
2741,s250r10.mps.gz-r1,67.21,66.67,1,1,2
2742,s250r10.mps.gz-r2,73.99,72.12,1,1,2
2743,s250r10.mps.gz-r3,83.44,84.16,1,1,2
2744,s250r10.mps.gz-r4,82.78,83.91,1,1,2
2745,s55.mps.gz-r0,5.99,5.94,1,1,2
2746,s55.mps.gz-r1,6.42,6.39,1,1,2
2747,s55.mps.gz-r2,5.97,6.1,1,1,2
2748,s55.mps.gz-r3,6.26,6.32,1,1,2
2749,s55.mps.gz-r4,6.29,6.27,1,1,2
2750,satellites2-25.mps.gz-r0,81.45,71.71,1,1,2
2751,satellites2-25.mps.gz-r1,52.86,52.82,1,1,2
2752,satellites2-25.mps.gz-r2,37.91,38.48,1,1,2
2753,satellites2-25.mps.gz-r3,50.56,50.48,1,1,2
2754,satellites2-25.mps.gz-r4,71.74,70.85,1,1,2
2755,satellites2-40.mps.gz-r0,160.39,152.01,1,1,2
2756,satellites2-40.mps.gz-r1,72.68,67.92,1,1,2
2757,satellites2-40.mps.gz-r2,46.74,46.43,1,1,2
2758,satellites2-40.mps.gz-r3,112.94,120.33,1,1,2
2759,satellites2-40.mps.gz-r4,52.08,46.2,1,1,2
2760,satellites2-60-fs.mps.gz-r0,110.44,109.57,1,1,2
2761,satellites2-60-fs.mps.gz-r1,84.43,116.83,1,1,2
2762,satellites2-60-fs.mps.gz-r2,55.21,67.46,1,1,2
2763,satellites2-60-fs.mps.gz-r3,56.68,57.43,1,1,2
2764,satellites2-60-fs.mps.gz-r4,80.09,80.62,1,1,2
2765,satellites3-25.mps.gz-r0,7200.04,6926.05,0,1,1
2766,satellites3-25.mps.gz-r1,7200.03,5405.67,0,1,1
2767,satellites3-25.mps.gz-r2,7200.04,7200.07,0,0,0
2768,satellites3-25.mps.gz-r3,7200.04,7200.01,0,0,0
2769,satellites3-25.mps.gz-r4,7200.06,6499.29,0,1,1
2770,savsched1.mps.gz-r0,110.21,108.7,1,1,2
2771,savsched1.mps.gz-r1,155.02,146.38,1,1,2
2772,savsched1.mps.gz-r2,145.84,131.48,1,1,2
2773,savsched1.mps.gz-r3,153.55,154.64,1,1,2
2774,savsched1.mps.gz-r4,124.15,125.58,1,1,2
2775,sct2.mps.gz-r0,88.16,91.3,1,1,2
2776,sct2.mps.gz-r1,36.02,35.12,1,1,2
2777,sct2.mps.gz-r2,113.38,110.39,1,1,2
2778,sct2.mps.gz-r3,46.19,1954.28,1,1,2
2779,sct2.mps.gz-r4,28.99,849.62,1,1,2
2780,sct31.mps.gz-r0,2964.21,7200.01,1,0,1
2781,sct31.mps.gz-r1,1091.83,7200.01,1,0,1
2782,sct31.mps.gz-r2,2925.91,7200.02,1,0,1
2783,sct31.mps.gz-r3,7200.02,7200.01,0,0,0
2784,sct31.mps.gz-r4,1259.83,7200.01,1,0,1
2785,seymour.mps.gz-r0,1783.76,7200,1,0,1
2786,seymour.mps.gz-r1,1734.81,7200,1,0,1
2787,seymour.mps.gz-r2,1525.95,7200,1,0,1
2788,seymour.mps.gz-r3,1824.44,7200,1,0,1
2789,seymour.mps.gz-r4,1863.35,7200,1,0,1
2790,seymour1.mps.gz-r0,9.24,9.47,1,1,2
2791,seymour1.mps.gz-r1,9.26,12.81,1,1,2
2792,seymour1.mps.gz-r2,10.97,11.14,1,1,2
2793,seymour1.mps.gz-r3,12.4,12.39,1,1,2
2794,seymour1.mps.gz-r4,14.02,15.01,1,1,2
2795,shiftreg1-4.mps.gz-r0,105.08,156.21,1,1,2
2796,shiftreg1-4.mps.gz-r1,152.94,83.01,1,1,2
2797,shiftreg1-4.mps.gz-r2,91,281.93,1,1,2
2798,shiftreg1-4.mps.gz-r3,207.19,132.03,1,1,2
2799,shiftreg1-4.mps.gz-r4,1965.63,247.91,1,1,2
2800,shipschedule3shipsi.mps.gz-r0,1.05,1.08,1,1,2
2801,shipschedule3shipsi.mps.gz-r1,0.93,0.86,1,1,2
2802,shipschedule3shipsi.mps.gz-r2,0.78,0.69,1,1,2
2803,shipschedule3shipsi.mps.gz-r3,0.94,0.85,1,1,2
2804,shipschedule3shipsi.mps.gz-r4,0.93,0.84,1,1,2
2805,shipschedule6shipsmixi.mps.gz-r0,2.14,2.17,1,1,2
2806,shipschedule6shipsmixi.mps.gz-r1,2.32,2.35,1,1,2
2807,shipschedule6shipsmixi.mps.gz-r2,2.06,2.1,1,1,2
2808,shipschedule6shipsmixi.mps.gz-r3,1.94,1.98,1,1,2
2809,shipschedule6shipsmixi.mps.gz-r4,2.66,2.65,1,1,2
2810,shipschedule8shipsmixuci.mps.gz-r0,4.64,4.93,1,1,2
2811,shipschedule8shipsmixuci.mps.gz-r1,8.33,7.84,1,1,2
2812,shipschedule8shipsmixuci.mps.gz-r2,7.76,7.8,1,1,2
2813,shipschedule8shipsmixuci.mps.gz-r3,6.6,6.47,1,1,2
2814,shipschedule8shipsmixuci.mps.gz-r4,6.83,6.93,1,1,2
2815,sing326.mps.gz-r0,878.16,1220.11,1,1,2
2816,sing326.mps.gz-r1,1432.72,7200.05,1,0,1
2817,sing326.mps.gz-r2,1547.66,1723.19,1,1,2
2818,sing326.mps.gz-r3,985.08,3096.95,1,1,2
2819,sing326.mps.gz-r4,893.65,1866.36,1,1,2
2820,sing44.mps.gz-r0,2307.96,7200.05,1,0,1
2821,sing44.mps.gz-r1,1043.57,7200.04,1,0,1
2822,sing44.mps.gz-r2,770.02,7200.01,1,0,1
2823,sing44.mps.gz-r3,1475.86,7200.05,1,0,1
2824,sing44.mps.gz-r4,1369.46,7200.05,1,0,1
2825,snp-02-004-104.mps.gz-r0,3559.95,371.44,1,1,2
2826,snp-02-004-104.mps.gz-r1,3009.55,4247.43,1,1,2
2827,snp-02-004-104.mps.gz-r2,6474.72,4388.59,1,1,2
2828,snp-02-004-104.mps.gz-r3,1269.04,7200.08,1,0,1
2829,snp-02-004-104.mps.gz-r4,7200.16,7200.08,0,0,0
2830,sorrell3.mps.gz-r0,2543.91,1883.22,1,1,2
2831,sorrell3.mps.gz-r1,2400.14,1813.6,1,1,2
2832,sorrell3.mps.gz-r2,2618.39,1881.55,1,1,2
2833,sorrell3.mps.gz-r3,2639.57,1798.7,1,1,2
2834,sorrell3.mps.gz-r4,2476.17,1799.67,1,1,2
2835,sp150x300d.mps.gz-r0,0.23,0.23,1,1,2
2836,sp150x300d.mps.gz-r1,0.17,0.18,1,1,2
2837,sp150x300d.mps.gz-r2,0.18,0.17,1,1,2
2838,sp150x300d.mps.gz-r3,0.18,0.2,1,1,2
2839,sp150x300d.mps.gz-r4,0.18,0.18,1,1,2
2840,sp97ar.mps.gz-r0,229.87,1182.64,1,1,2
2841,sp97ar.mps.gz-r1,292.14,1062.71,1,1,2
2842,sp97ar.mps.gz-r2,266.23,914.64,1,1,2
2843,sp97ar.mps.gz-r3,271.38,1066.33,1,1,2
2844,sp97ar.mps.gz-r4,330.66,830.59,1,1,2
2845,sp97ic.mps.gz-r0,419.42,2229.69,1,1,2
2846,sp97ic.mps.gz-r1,570.57,1124.29,1,1,2
2847,sp97ic.mps.gz-r2,500.96,3371.05,1,1,2
2848,sp97ic.mps.gz-r3,454.85,3924.94,1,1,2
2849,sp97ic.mps.gz-r4,346.64,2452.45,1,1,2
2850,sp98ar.mps.gz-r0,178.36,227.99,1,1,2
2851,sp98ar.mps.gz-r1,116.72,301.7,1,1,2
2852,sp98ar.mps.gz-r2,141.19,240.46,1,1,2
2853,sp98ar.mps.gz-r3,149.61,341.21,1,1,2
2854,sp98ar.mps.gz-r4,145.75,310.23,1,1,2
2855,sp98ic.mps.gz-r0,63.81,90.48,1,1,2
2856,sp98ic.mps.gz-r1,49.49,210.93,1,1,2
2857,sp98ic.mps.gz-r2,64.19,135.63,1,1,2
2858,sp98ic.mps.gz-r3,73.95,87.69,1,1,2
2859,sp98ic.mps.gz-r4,67.46,178.21,1,1,2
2860,sp98ir.mps.gz-r0,8.14,6.12,1,1,2
2861,sp98ir.mps.gz-r1,7.93,7.44,1,1,2
2862,sp98ir.mps.gz-r2,8.23,7.6,1,1,2
2863,sp98ir.mps.gz-r3,11.57,10.07,1,1,2
2864,sp98ir.mps.gz-r4,8.72,7.69,1,1,2
2865,splice1k1.mps.gz-r0,78.78,77.08,1,1,2
2866,splice1k1.mps.gz-r1,72.61,72.48,1,1,2
2867,splice1k1.mps.gz-r2,74.11,74.11,1,1,2
2868,splice1k1.mps.gz-r3,79.99,80.78,1,1,2
2869,splice1k1.mps.gz-r4,75.76,77.29,1,1,2
2870,square23.mps.gz-r0,5.85,6.01,1,1,2
2871,square23.mps.gz-r1,14.29,14.02,1,1,2
2872,square23.mps.gz-r2,6.2,6.07,1,1,2
2873,square23.mps.gz-r3,16.88,16.76,1,1,2
2874,square23.mps.gz-r4,10.92,10.81,1,1,2
2875,square31.mps.gz-r0,221.22,219.88,1,1,2
2876,square31.mps.gz-r1,270.47,266.57,1,1,2
2877,square31.mps.gz-r2,232.11,227.71,1,1,2
2878,square31.mps.gz-r3,267.53,262.9,1,1,2
2879,square31.mps.gz-r4,270.81,260.52,1,1,2
2880,square37.mps.gz-r0,1284.17,1299.17,1,1,2
2881,square37.mps.gz-r1,1034.22,1078.35,1,1,2
2882,square37.mps.gz-r2,1041.34,1040.85,1,1,2
2883,square37.mps.gz-r3,1179.66,1233.48,1,1,2
2884,square37.mps.gz-r4,1048.01,1035.77,1,1,2
2885,square41.mps.gz-r0,2438.73,2422.68,1,1,2
2886,square41.mps.gz-r1,2304.03,2256.84,1,1,2
2887,square41.mps.gz-r2,3192.79,3210.15,1,1,2
2888,square41.mps.gz-r3,3225.61,3213.68,1,1,2
2889,square41.mps.gz-r4,3817.24,3905.28,1,1,2
2895,stein15inf.mps.gz-r0,0.1,0.09,1,1,2
2896,stein15inf.mps.gz-r1,0.09,0.09,1,1,2
2897,stein15inf.mps.gz-r2,0.1,0.09,1,1,2
2898,stein15inf.mps.gz-r3,0.09,0.09,1,1,2
2899,stein15inf.mps.gz-r4,0.09,0.1,1,1,2
2900,stein45inf.mps.gz-r0,0.19,0.2,1,1,2
2901,stein45inf.mps.gz-r1,0.25,0.23,1,1,2
2902,stein45inf.mps.gz-r2,0.26,0.25,1,1,2
2903,stein45inf.mps.gz-r3,0.21,0.19,1,1,2
2904,stein45inf.mps.gz-r4,0.25,0.27,1,1,2
2905,supportcase10.mps.gz-r0,3542.24,3557.69,1,1,2
2906,supportcase10.mps.gz-r1,2979.08,3009.91,1,1,2
2907,supportcase10.mps.gz-r2,3659.94,3499.56,1,1,2
2908,supportcase10.mps.gz-r3,4169.27,3498.16,1,1,2
2909,supportcase10.mps.gz-r4,7200.03,4045.14,0,1,1
2910,supportcase14.mps.gz-r0,0.05,0.04,1,1,2
2911,supportcase14.mps.gz-r1,0.04,0.04,1,1,2
2912,supportcase14.mps.gz-r2,0.04,0.04,1,1,2
2913,supportcase14.mps.gz-r3,0.05,0.05,1,1,2
2914,supportcase14.mps.gz-r4,0.04,0.04,1,1,2
2915,supportcase16.mps.gz-r0,0.04,0.04,1,1,2
2916,supportcase16.mps.gz-r1,0.05,0.05,1,1,2
2917,supportcase16.mps.gz-r2,0.05,0.06,1,1,2
2918,supportcase16.mps.gz-r3,0.05,0.05,1,1,2
2919,supportcase16.mps.gz-r4,0.05,0.04,1,1,2
2920,supportcase17.mps.gz-r0,8.71,7.37,1,1,2
2921,supportcase17.mps.gz-r1,10.04,6.86,1,1,2
2922,supportcase17.mps.gz-r2,9.01,7.64,1,1,2
2923,supportcase17.mps.gz-r3,9.75,5.39,1,1,2
2924,supportcase17.mps.gz-r4,8.94,6.09,1,1,2
2925,supportcase18.mps.gz-r0,3.91,3.89,1,1,2
2926,supportcase18.mps.gz-r1,3.95,4.03,1,1,2
2927,supportcase18.mps.gz-r2,3.68,2.97,1,1,2
2928,supportcase18.mps.gz-r3,3.45,3.36,1,1,2
