File Name,RoundingHeurLevel-0,RootCutLevel-1,StrongBranching-1,StrongBranching-0,RoundingHeurLevel-1,RootCutLevel-0,TreeCutLevel-0,DivingHeurLevel-1,TreeCutLevel-1,SubMipHeurLevel-1,SubMipHeurLevel-0,MipLogLevel-2,DivingHeurLevel-0
load_balancing_268,3600.02,466.52,504.31,409.37,417.02,3600.03,517.26,461.36,483.68,510.75,376.52,487.15,469.74
load_balancing_2682,1027.91,647.67,620.88,551.22,659.43,3600.03,676.19,654.43,816.95,653.67,594.72,692.36,647.82
load_balancing_2683,1084.38,1217.9,1037.17,933.43,1409.77,3600.04,1139.15,1306.9,2359.19,1177.03,1299.99,1322.81,1352.36
load_balancing_2684,3600.02,2485.44,3164.37,2355.03,2302.1,3600.03,3600.02,2726.7,3600.03,2549.46,2236.34,2705.11,2763.75
load_balancing_2686,1242.62,737.63,656.81,549.27,694.58,3600.04,805.61,764.93,1737.0,687.88,811.23,692.34,719.37
load_balancing_2688,3600.05,3386.22,3600.01,3600.03,3600.02,3600.05,3600.02,3600.02,3600.02,3600.03,3600.04,3600.04,3600.03
load_balancing_2689,1342.53,866.64,831.53,742.6,954.64,3600.03,784.46,859.01,1309.93,897.07,826.87,815.81,931.91
load_balancing_269,2943.05,3600.03,3600.02,3600.04,3600.03,3600.05,3520.87,3600.03,3600.02,3600.02,3255.17,3600.02,3273.19
load_balancing_2690,3600.04,3446.35,3600.03,2827.11,3297.31,3600.03,3600.03,2994.32,3600.05,3600.03,2677.79,2961.87,3009.96
load_balancing_2691,3543.72,650.74,682.06,598.23,656.18,3600.03,704.43,707.93,818.99,654.63,583.72,649.56,721.03
load_balancing_2692,1570.78,1379.55,1371.42,1020.93,1264.08,3600.04,2165.06,1477.71,2127.36,1265.8,1426.62,1474.72,1578.73
load_balancing_2694,786.01,716.33,724.44,688.6,712.4,3600.05,733.96,803.2,898.28,778.96,889.92,736.44,893.58
load_balancing_2695,3600.03,3600.03,3113.01,3052.45,3452.43,3600.03,3600.03,3600.02,3600.02,3600.02,3160.78,3600.03,3600.02
load_balancing_2696,500.85,308.01,445.89,394.07,509.91,3600.02,483.94,429.64,615.27,428.76,416.14,454.69,429.18
load_balancing_2698,481.55,419.32,275.75,414.93,292.31,3600.03,460.46,284.33,282.02,311.25,1113.73,282.75,291.7
load_balancing_27,513.12,572.96,388.27,457.97,401.43,3600.06,543.76,489.38,628.05,471.24,547.66,478.19,431.5
load_balancing_270,1214.2,487.52,459.11,379.67,433.32,3600.02,506.19,497.81,535.22,432.0,505.76,467.79,470.67
load_balancing_2700,944.41,739.6,759.21,600.1,800.19,3600.02,918.03,727.0,2871.18,728.45,774.39,704.92,695.04
load_balancing_2701,752.85,491.2,374.55,360.8,397.05,3600.05,463.91,385.29,739.44,386.37,361.97,387.59,388.59
load_balancing_2702,1349.76,533.1,577.56,542.38,550.58,3600.02,550.94,556.77,612.79,562.29,516.6,523.28,635.77
load_balancing_2703,3600.02,2065.04,3205.08,1797.72,2742.17,3600.05,3600.03,2924.37,3600.03,2370.26,2770.13,2769.71,2860.18
load_balancing_2705,3600.02,3600.04,3600.04,3331.58,3600.02,3600.03,3600.02,3600.03,3600.04,3600.03,3600.03,3600.02,3600.02
load_balancing_2706,3600.04,2602.44,2933.09,3415.99,3079.49,3600.02,2873.5,3045.11,3227.57,3259.85,2469.82,2606.2,3502.85
load_balancing_2707,429.31,468.59,302.89,420.52,327.72,3600.03,293.59,299.86,429.9,209.66,303.24,267.75,268.0
load_balancing_2709,3600.02,2310.98,3103.48,2015.01,2299.86,3600.02,2873.12,2388.17,3600.02,2227.28,3600.03,2298.7,2407.59
load_balancing_2711,962.25,999.18,745.69,760.74,894.76,3600.03,775.12,792.57,1371.35,707.04,665.98,839.61,795.0
load_balancing_2713,3600.01,3564.06,3182.09,3324.97,3600.03,3600.02,3600.03,3322.76,3600.02,3600.04,3227.05,3128.38,3600.03
load_balancing_2714,3205.38,3411.62,2675.22,2327.05,3178.13,3600.02,3600.06,3003.94,3600.02,3436.02,3463.09,2909.27,3139.53
load_balancing_2715,1822.61,3600.05,681.9,592.59,761.72,3600.03,642.76,651.75,3600.03,586.43,570.08,640.88,639.97
load_balancing_2716,1049.83,829.18,836.44,779.17,957.16,3600.02,1074.34,857.36,964.01,745.55,832.28,885.25,870.16
load_balancing_2717,1562.15,1216.57,718.25,654.4,616.66,3600.06,699.35,750.2,956.69,590.91,580.78,835.96,704.35
load_balancing_272,1453.35,2771.59,1270.96,1248.54,1253.69,3600.03,2403.94,1219.3,3600.05,1499.03,1172.4,1232.91,1225.22
load_balancing_2721,3600.01,1822.23,1282.31,1136.35,1494.54,3600.05,1460.3,1266.64,3063.47,1113.11,1937.36,1319.7,1296.01
load_balancing_2722,999.62,994.46,841.71,740.65,911.6,3600.03,1066.36,1002.07,1850.74,840.95,941.49,924.48,921.65
load_balancing_2723,3420.2,2384.73,2300.3,2632.89,2356.55,3600.03,3600.02,2435.49,3600.02,2917.66,2201.05,2332.13,2658.82
load_balancing_2724,3600.03,2961.15,3600.02,3600.04,3600.03,3600.02,3600.04,3593.1,3600.01,3600.03,3351.03,3600.03,3600.04
load_balancing_2725,3600.01,2862.3,2698.81,3600.02,3600.03,3600.04,3600.02,3600.02,3600.04,3600.02,3600.02,3247.45,3600.04
load_balancing_2726,3600.03,801.0,630.74,764.13,615.88,3600.02,746.07,800.53,1023.06,620.79,656.75,785.24,843.37
load_balancing_2728,3600.02,848.5,780.22,856.96,3600.02,3600.06,1617.21,726.38,3600.01,687.58,682.53,964.27,710.44
load_balancing_2729,3600.01,1098.23,959.5,1386.55,941.08,3600.06,953.13,870.05,2237.56,858.39,1427.66,854.27,901.76
load_balancing_2730,397.1,421.92,269.25,345.76,301.77,3600.04,278.04,294.12,399.76,278.43,325.98,292.23,416.95
load_balancing_2731,3600.02,2081.07,3013.65,3460.05,2806.84,3600.02,3600.02,3600.02,3600.03,3600.04,3480.59,3600.06,3259.79
load_balancing_2732,1687.13,1245.44,1548.49,1264.64,1457.76,3600.02,2177.18,1370.18,1663.13,1187.08,2079.46,1465.84,1453.49
load_balancing_2733,3600.02,3600.03,3458.47,3348.13,3600.03,3600.03,3600.03,3600.02,3600.02,3228.57,3600.02,3600.03,3600.05
load_balancing_2734,952.82,836.78,918.4,656.49,747.52,3600.03,888.72,921.4,1093.63,608.07,708.16,882.02,780.88
load_balancing_2735,1577.34,1514.83,1532.49,1223.8,1535.98,3600.05,1521.21,1477.74,2560.94,1234.53,1397.92,1303.49,1431.17
load_balancing_2736,471.53,324.46,220.93,271.55,284.83,3600.05,249.86,256.96,335.66,155.07,264.57,322.06,323.46
load_balancing_2738,3600.03,3600.04,3600.03,3330.89,3600.03,3600.03,3600.05,3531.08,3600.02,3600.03,3551.85,3397.65,3600.03
load_balancing_2739,3600.03,683.33,578.03,534.91,611.4,3600.04,647.37,554.29,744.2,508.3,502.39,552.56,554.97
load_balancing_274,3495.06,3600.05,2956.8,2910.23,3315.93,3600.06,3600.04,3339.22,3600.05,3190.16,3178.65,3100.55,3262.19
load_balancing_2741,1267.23,3600.02,1028.77,1567.6,2306.96,3600.05,3600.04,1082.33,3600.03,1068.1,1669.24,1135.58,1050.6
load_balancing_2742,330.63,652.61,324.9,361.39,354.15,3600.03,300.1,339.76,548.07,377.12,370.19,331.97,356.37
load_balancing_2743,804.7,183.65,217.73,307.22,176.55,3600.03,206.5,215.62,198.09,216.33,182.12,213.3,219.64
load_balancing_2744,601.43,289.27,221.17,333.63,256.62,3600.05,359.28,219.86,485.17,224.26,439.47,216.39,219.35
load_balancing_2746,243.16,206.12,148.79,148.35,185.64,3600.02,158.72,169.14,164.49,173.43,172.25,163.46,166.71
load_balancing_2747,777.58,812.14,768.36,679.94,759.58,3600.03,878.65,888.02,956.55,730.28,650.54,795.7,802.03
load_balancing_2748,407.09,356.99,269.4,335.73,216.82,3600.05,238.63,289.82,703.88,193.15,191.97,257.86,285.6
load_balancing_2751,434.35,390.57,312.08,325.05,338.74,3600.02,344.21,361.64,351.12,344.1,337.67,359.83,361.75
load_balancing_2752,3600.02,2394.12,2351.48,2086.07,2543.62,3600.03,2620.7,2154.2,3600.02,2048.71,2183.52,2651.01,2340.65
load_balancing_2753,3600.01,1442.05,1585.62,1054.56,1232.27,3600.03,2025.71,1410.03,2511.82,1718.9,1752.61,1790.22,1448.97
load_balancing_2755,1334.27,3600.02,2603.7,3600.02,3600.02,3600.05,3600.01,1947.09,1488.58,3600.02,3600.02,3600.02,3600.02
load_balancing_2756,3600.03,3266.34,2738.36,2001.54,2653.84,3600.03,3600.03,2689.61,3312.57,2961.7,2116.77,2773.36,2942.19
load_balancing_2757,3600.02,1799.04,1800.98,1523.16,1416.6,3600.05,2765.32,1597.38,3154.88,1550.77,1838.81,1547.35,1539.13
load_balancing_2759,1057.09,871.47,914.31,768.68,1137.76,3600.04,848.24,1042.21,2248.19,865.27,934.6,1125.81,1017.07
load_balancing_276,3184.15,522.6,512.5,415.08,492.99,3600.02,600.27,538.97,680.4,542.13,459.21,531.9,566.31
load_balancing_2760,641.0,3600.02,3600.03,3600.03,655.63,3600.03,709.1,588.92,907.73,552.39,3600.03,3600.02,573.55
load_balancing_2761,1078.5,996.34,695.51,721.59,792.73,3600.05,773.42,850.3,1743.05,737.77,673.73,754.81,787.53
load_balancing_2762,379.21,145.26,307.74,278.02,211.1,3600.06,199.67,207.84,237.93,169.98,164.64,204.67,207.68
load_balancing_2763,1341.79,1051.78,1041.42,964.14,1043.22,3600.02,1371.6,1231.89,1954.06,1100.84,864.51,1207.02,1263.67
load_balancing_2764,741.87,253.89,236.09,245.33,259.87,3600.02,385.66,351.55,378.08,338.65,313.58,361.57,354.93
load_balancing_2765,679.0,198.62,197.89,164.52,204.57,3600.05,174.5,206.96,257.93,157.74,170.66,195.93,225.52
load_balancing_2766,1261.52,875.95,888.79,911.89,1404.04,3600.05,1142.96,1107.33,1119.01,882.12,944.29,1069.8,1169.27
load_balancing_2767,2492.54,3600.02,3600.04,2528.43,2866.46,3600.06,3162.27,2983.56,3600.05,2776.39,2773.4,2919.62,3594.58
load_balancing_2768,505.91,531.82,476.48,403.48,416.68,3600.02,499.13,458.41,773.48,491.17,456.66,479.32,527.8
load_balancing_2769,2645.09,3135.1,2604.74,3166.87,2429.02,3600.02,3600.02,2554.03,3600.02,2716.53,3260.65,3255.43,3301.85
load_balancing_277,3600.01,758.81,778.92,872.37,857.25,3600.03,1387.95,915.19,2394.28,684.13,780.37,878.34,926.86
load_balancing_2770,2527.12,3600.03,2189.54,3600.02,2754.39,3600.02,2974.46,3600.02,3600.02,1157.55,1659.59,2333.0,1887.31
load_balancing_2771,2363.45,2428.69,2630.98,1859.01,2737.69,3600.05,3141.65,2439.31,3600.03,2726.03,3009.78,3352.94,2618.85
load_balancing_2772,869.63,1166.77,850.36,699.43,887.2,3600.03,1092.01,969.53,1075.55,761.62,762.21,979.5,877.6
load_balancing_2773,3016.17,2992.75,2745.77,2766.03,3148.39,3600.03,3078.43,2943.73,3310.55,2771.02,2915.83,2826.28,3066.28
load_balancing_2774,3600.03,2928.96,2475.46,1774.81,2186.45,3600.04,3139.59,1563.03,3342.36,2400.68,2450.8,1527.8,1554.23
load_balancing_2775,1230.78,937.52,937.56,854.28,1048.13,3600.04,1251.18,1089.87,1608.38,1052.78,1094.18,1054.49,1066.05
load_balancing_2776,2965.85,987.05,858.97,908.63,1159.58,3600.03,957.96,998.97,814.37,929.28,1497.0,915.79,932.98
load_balancing_2778,3600.02,2430.95,2065.18,1714.6,1825.14,3600.06,3572.41,2244.91,3600.02,1862.4,2629.05,1830.62,2231.27
load_balancing_2779,3600.03,2243.22,2334.78,2167.22,3600.02,3600.03,3600.03,2250.66,2787.72,2157.73,2980.43,2375.06,2236.17
load_balancing_278,1203.68,1184.68,1196.25,1038.51,1289.81,3600.03,1289.15,1221.5,2160.75,1216.75,1061.82,1163.83,1238.91
load_balancing_2780,3600.03,327.64,256.87,360.88,288.33,3600.02,288.85,254.4,622.18,242.21,320.56,248.93,231.49
load_balancing_2781,1745.53,574.21,630.26,1801.09,3600.03,3600.02,1141.61,1605.18,1080.06,1623.33,1510.42,535.38,1702.68
load_balancing_2782,1958.92,1397.71,887.15,861.78,973.91,3600.05,1541.58,932.12,2440.54,930.77,883.34,975.52,939.58
load_balancing_2783,3600.02,996.82,841.69,891.92,765.28,3600.03,1043.0,863.55,1276.44,754.8,753.81,811.13,1605.53
load_balancing_2784,669.57,858.2,641.27,1038.74,868.01,3600.03,1285.03,772.82,1136.5,609.38,651.7,721.39,751.52
load_balancing_2786,1466.53,1984.69,1297.22,1096.5,1210.98,3600.03,1407.95,1348.88,2529.29,1416.24,1294.41,1420.05,1443.56
load_balancing_2787,906.35,404.46,352.43,404.92,371.74,3600.04,487.19,402.38,396.87,302.33,376.78,395.8,392.63
load_balancing_2788,988.3,1300.86,847.67,995.58,1369.87,3600.03,949.87,1319.7,1376.73,1772.86,2287.62,874.27,1163.58
load_balancing_279,2031.69,2544.58,2090.06,2001.87,2262.92,3600.04,3033.01,2040.63,3600.02,2342.61,2325.04,2686.61,2504.88
load_balancing_2790,3600.03,208.47,208.22,231.23,212.25,3600.04,212.97,246.81,198.95,158.64,163.83,223.46,935.47
load_balancing_2791,3600.04,1663.56,1952.32,2149.38,1808.12,3600.03,2562.58,2396.85,3600.03,2218.56,1998.2,1619.98,2337.8
load_balancing_2792,889.22,791.95,682.47,654.83,683.55,3600.03,803.87,733.84,856.82,661.92,700.41,770.59,753.12
load_balancing_2793,3018.78,2635.97,2674.14,1562.98,1863.56,3600.02,3001.28,1845.7,2347.3,1658.49,1697.48,1464.29,1761.54
load_balancing_2794,2563.27,1946.98,2419.4,2084.82,2644.68,3600.06,3334.65,2687.9,3600.02,1784.7,2626.91,2122.82,2324.15
load_balancing_2795,838.05,1128.93,433.8,370.48,467.95,3600.04,514.53,516.83,665.7,650.61,481.78,503.04,664.52
load_balancing_2796,3600.02,2518.08,210.48,1439.05,3600.02,3600.05,3600.03,3600.02,3600.03,150.79,3600.03,3600.04,2153.25
load_balancing_2798,3185.41,3257.67,2884.63,2589.64,3188.93,3600.05,3150.4,3150.0,3117.26,2848.06,2688.23,3054.65,3041.44
load_balancing_2799,1674.45,615.59,523.19,718.08,538.05,3600.02,674.07,508.89,1373.18,491.98,619.95,838.34,528.97
load_balancing_28,3600.05,3600.03,3551.37,3600.03,3600.03,3600.06,3600.03,3600.02,3600.02,3600.02,3600.04,3600.02,3600.02
load_balancing_280,1175.59,1078.79,1253.14,804.4,839.78,3600.03,1238.94,939.67,1621.21,1009.01,1322.66,890.54,866.71
load_balancing_2800,1485.94,812.13,934.57,1222.66,1020.95,3600.02,1497.23,1111.04,1271.26,973.91,989.57,1073.69,1198.36
load_balancing_2803,3192.83,2548.22,2376.27,1966.96,2297.05,3600.03,2147.02,2873.98,2973.83,2466.91,2353.11,2333.82,2577.73
load_balancing_2804,772.99,675.02,472.97,415.11,492.03,3600.06,593.07,550.62,677.13,470.11,464.79,531.93,547.18
load_balancing_2805,1717.68,749.36,623.7,1638.39,387.87,3600.05,1712.16,732.82,745.91,431.8,781.74,1333.63,501.43
load_balancing_2806,3600.02,1537.84,1746.88,1580.01,2558.36,3600.05,2940.56,1987.37,3600.02,1954.49,1670.65,1983.56,2490.4
load_balancing_2808,1931.45,2451.69,1818.42,1415.02,1472.9,3600.03,3600.02,1418.35,3600.02,1255.14,1397.22,1401.77,1483.25
load_balancing_281,3600.01,376.2,587.86,409.15,548.13,3600.02,457.35,659.91,413.49,342.28,603.89,539.28,899.68
load_balancing_2810,3600.01,3027.37,3550.67,3304.39,3600.03,3600.04,3600.02,3600.03,3600.02,3348.84,3498.54,3444.8,3600.02
load_balancing_2811,3600.05,3600.02,3600.02,3540.18,3600.04,3600.03,3600.02,3600.02,3600.04,3517.27,3600.03,3337.98,3600.05
load_balancing_2813,655.42,715.2,593.21,556.72,590.55,3600.03,706.74,630.4,665.13,559.05,537.17,560.06,589.83
load_balancing_2815,3418.64,244.13,385.47,299.4,478.81,3600.02,526.07,385.78,585.72,472.31,439.43,384.8,389.56
load_balancing_2817,3600.03,775.62,1066.99,933.81,1050.12,3600.04,1839.5,836.28,1976.28,1115.71,949.29,934.37,851.88
load_balancing_2818,1183.57,650.77,564.65,533.86,350.64,3600.03,593.68,567.74,697.87,506.26,568.1,593.34,615.64
load_balancing_282,3600.01,2962.95,1421.72,803.29,2681.57,3600.02,1026.39,2537.89,885.57,849.96,1869.58,1706.52,1613.6
load_balancing_2821,2321.7,2303.73,2001.17,1676.19,2176.24,3600.06,2453.58,2231.25,3600.03,2308.96,2056.96,2142.34,2299.83
load_balancing_2824,1095.67,562.44,671.14,543.36,585.48,3600.05,751.49,493.21,887.85,555.26,593.67,628.46,545.18
load_balancing_2825,216.21,252.54,263.98,258.65,211.31,3600.03,250.91,272.57,220.31,164.31,203.48,259.69,287.04
load_balancing_2826,1291.53,1555.19,1202.84,1126.38,1311.95,3600.03,2747.26,1279.28,3600.03,1365.92,1183.33,1303.38,1459.94
load_balancing_2827,256.38,287.18,313.44,571.73,299.04,3600.02,426.63,324.95,316.94,441.99,361.61,306.51,313.25
load_balancing_2830,1080.74,1028.51,1023.31,817.14,934.72,3600.06,1235.36,1277.95,1204.7,1162.48,1127.83,1370.77,1147.51
load_balancing_2831,1452.75,396.31,373.7,419.91,390.24,3600.06,342.77,350.2,649.22,334.5,305.14,374.01,347.84
load_balancing_2834,3600.02,281.06,337.4,468.44,260.48,3600.04,296.82,499.76,3600.03,317.27,571.66,499.43,466.17
load_balancing_2835,3600.01,1438.43,1463.13,2697.6,2693.14,3600.02,2853.27,1439.22,1479.22,1357.61,3231.38,1488.99,1503.47
load_balancing_2836,3600.05,418.24,389.6,372.94,424.74,3600.05,459.87,464.1,3600.02,426.03,366.19,423.26,482.83
load_balancing_2837,1791.18,951.44,1071.2,783.67,1686.34,3600.03,1039.53,748.5,1010.52,1035.77,944.94,740.24,734.41
load_balancing_2838,1977.75,1046.05,1369.24,1247.79,1818.36,3600.02,2957.28,1756.23,2355.53,1497.26,2431.79,2036.86,2116.22
load_balancing_284,1230.09,467.02,462.75,389.68,470.25,3600.03,576.66,464.41,897.86,319.95,348.22,456.23,464.46
load_balancing_2840,2849.48,2055.77,2576.09,2000.84,1849.34,3600.03,3030.62,2915.94,3021.25,2773.0,2188.95,2844.62,2630.76
load_balancing_2841,3600.01,846.55,526.5,970.47,527.41,3600.02,775.95,517.16,710.68,583.52,591.73,629.77,636.18
load_balancing_2842,457.78,294.1,964.86,1577.13,1539.22,3600.03,550.41,684.91,339.95,294.87,1138.23,552.87,688.08
load_balancing_2845,1065.18,1076.13,936.71,860.42,1331.11,3600.02,2265.24,927.07,1526.08,905.43,1042.88,923.11,1119.92
load_balancing_2846,3268.88,941.56,905.89,1032.75,1069.71,3600.03,1873.47,1058.22,2044.77,933.59,892.34,933.23,917.02
load_balancing_2847,3600.03,3600.02,3600.05,3600.02,3600.02,3600.06,3600.02,3600.03,3600.02,3600.01,3108.47,3600.03,3600.02
load_balancing_2848,3600.03,3276.86,2972.22,2801.65,3063.76,3600.03,2954.26,3457.15,3600.03,3049.27,3583.45,3304.24,3048.75
load_balancing_2849,445.49,276.82,222.37,229.34,232.27,3600.04,224.0,245.72,286.69,281.85,275.91,257.01,243.55
load_balancing_285,683.41,595.48,549.41,505.72,539.06,3600.04,566.98,590.24,1160.76,649.21,476.74,550.8,548.11
load_balancing_2850,1688.24,535.3,689.29,502.62,574.3,3600.02,661.44,650.93,814.82,585.38,541.99,633.5,921.39
load_balancing_2851,1655.4,879.4,286.64,269.94,322.93,3600.02,498.68,444.95,2786.73,286.32,254.85,470.29,568.24
load_balancing_2852,3600.06,1550.34,3600.01,3600.04,3600.02,3600.02,3600.03,3600.02,3600.02,3600.02,3600.02,3600.03,3600.02
load_balancing_2853,3600.03,3600.03,3600.03,3600.02,1603.17,3600.02,463.96,536.27,1308.54,500.24,3414.11,3600.04,532.58
load_balancing_2854,3600.03,3175.46,3600.03,3556.34,3600.05,3600.05,3600.01,2949.61,3600.03,3600.03,3600.02,3583.21,3312.89
load_balancing_2855,1007.42,1629.78,1255.71,3600.03,1227.12,3600.06,3600.02,1012.54,1607.92,2384.94,2948.13,1050.55,999.52
load_balancing_2857,664.11,669.85,638.3,613.88,658.81,3600.03,673.26,623.16,667.59,626.5,547.76,661.33,657.13
load_balancing_2858,3600.01,2637.89,2590.21,1765.0,2809.66,3600.03,3492.08,2693.36,3600.03,2828.64,1836.49,2832.02,2665.91
load_balancing_286,3600.02,1874.26,2016.3,1389.94,1798.92,3600.05,2666.11,1915.03,3600.02,2137.63,1841.31,2395.65,1757.83
load_balancing_2861,3600.01,454.45,520.11,394.04,444.32,3600.02,536.18,443.78,1011.43,474.48,362.19,427.82,447.18
load_balancing_2862,1017.1,429.34,3600.02,3600.03,3600.02,3600.03,3600.02,3600.03,470.5,3411.57,3600.02,3600.03,3600.02
load_balancing_2864,3600.02,1906.85,1393.36,1904.19,1113.33,3600.05,1754.19,1896.34,1882.34,1469.58,2008.39,1683.24,1052.51
load_balancing_2865,2832.31,2413.3,3600.03,2406.42,3600.03,3600.03,3600.03,3600.02,3600.06,2364.64,3412.23,3499.79,3600.02
load_balancing_2866,2268.7,1454.19,2615.0,2467.31,1640.53,3600.04,2450.31,2440.1,3600.02,2422.82,2411.6,2213.17,2264.43
load_balancing_2867,1447.1,221.64,253.14,222.32,184.63,3600.02,258.55,327.23,255.24,200.59,209.57,272.76,398.88
load_balancing_2868,847.53,602.62,757.56,670.72,674.53,3600.02,793.48,672.29,1294.08,696.74,593.1,638.15,649.12
load_balancing_2869,664.99,261.92,282.03,269.9,282.22,3600.05,289.96,298.03,289.54,366.3,346.62,296.1,322.18
load_balancing_2870,1598.25,990.0,742.1,890.94,815.37,3600.03,867.15,740.78,1411.88,705.22,710.24,727.31,795.41
load_balancing_2871,685.88,573.23,720.33,971.82,781.3,3600.06,647.95,1018.27,792.08,931.46,612.48,636.31,1143.18
load_balancing_2872,558.24,673.16,560.55,545.65,612.09,3600.04,600.36,588.37,624.1,546.1,509.67,573.8,548.79
load_balancing_2874,2245.81,3600.02,3600.02,3600.01,2847.49,3600.05,1318.07,817.18,2363.85,1419.97,1650.39,694.4,814.84
load_balancing_2875,658.81,544.69,1919.28,497.55,542.34,3600.04,645.88,3600.04,3600.03,3600.02,3600.02,603.82,2668.22
load_balancing_2876,3038.91,827.64,1039.87,935.19,1164.32,3600.03,1174.76,1040.05,1428.03,1014.32,955.89,997.3,1075.85
load_balancing_2878,1059.42,1212.56,1029.87,1229.3,990.66,3600.03,1178.8,968.32,2206.64,1002.66,1143.2,1034.32,2453.98
load_balancing_2879,3600.02,503.87,482.05,376.32,555.97,3600.05,455.61,560.48,609.54,492.48,566.0,511.47,762.91
load_balancing_288,2604.42,3031.42,2446.42,1463.44,2219.32,3600.05,3059.46,2566.82,2742.77,2936.56,2312.8,2448.23,2586.28
load_balancing_2881,3600.01,2193.14,2442.89,2361.18,2763.76,3600.05,3243.94,2752.78,3600.04,2370.54,2486.27,2611.17,2587.12
load_balancing_2882,752.61,777.25,802.48,591.31,727.59,3600.02,792.07,756.04,1001.19,753.85,786.95,715.47,762.77
load_balancing_2883,3600.04,1634.07,1898.47,2029.12,2013.04,3600.02,2109.39,1704.03,2765.86,2009.51,1576.18,2075.9,1977.22
load_balancing_2884,3600.03,237.44,162.03,207.0,163.56,3600.02,167.76,209.93,242.14,153.24,227.0,188.07,190.22
load_balancing_2885,705.82,647.94,671.41,665.05,667.88,3600.02,840.82,709.65,924.26,650.32,720.67,705.58,790.94
load_balancing_2886,1326.75,683.31,535.98,3600.02,560.66,3600.03,456.81,531.23,1150.84,628.36,525.5,526.91,526.94
load_balancing_2888,2688.27,1616.6,1447.53,1303.81,1955.14,3600.06,1442.62,1562.86,2782.54,1655.13,1930.82,1502.77,1569.22
load_balancing_2889,3600.02,2928.62,2095.4,2249.46,2983.42,3600.02,2747.1,1695.18,3481.46,2021.18,2448.6,2398.63,2671.8
load_balancing_289,3600.03,3600.02,3600.02,3600.02,337.12,3600.02,2874.48,227.27,3600.04,255.27,3600.02,3600.01,3600.02
load_balancing_2891,376.0,1127.57,322.1,588.25,441.28,3600.04,1316.85,357.41,349.87,337.68,2403.96,343.36,383.92
load_balancing_2892,1408.72,1360.72,1112.96,1107.18,1007.25,3600.05,1187.03,1064.21,1525.27,993.24,1130.29,1070.8,1100.32
load_balancing_2893,748.11,581.87,727.38,751.89,724.85,3600.03,637.1,669.91,929.22,816.84,541.8,665.0,685.64
load_balancing_2894,1751.81,1403.28,1670.64,1598.19,1633.19,3600.03,2934.09,1804.99,2674.08,1695.65,1690.27,2578.6,1820.87
load_balancing_2895,3600.01,3600.03,3600.03,3600.03,3600.02,3600.04,3600.04,3600.05,3600.03,3600.03,3600.02,3540.57,3600.03
