File Name,MipLogLevel-2,RootCutLevel-0,RoundingHeurLevel-0,DivingHeurLevel-0,StrongBranching-0,SubMipHeurLevel-0,RoundingHeurLevel-1,RootCutLevel-1,TreeCutLevel-1,TreeCutLevel-0,StrongBranching-1,SubMipHeurLevel-1,DivingHeurLevel-1
train_300_4_instance_375,0.16,0.19,0.17,0.16,0.16,0.11,0.16,0.18,0.18,0.18,0.15,0.16,0.15
train_300_4_instance_3751,0.21,0.16,0.19,0.23,0.19,0.18,0.18,0.14,0.17,0.23,0.19,0.19,0.19
train_300_4_instance_3753,0.11,0.1,0.11,0.1,0.12,0.1,0.1,0.12,0.1,0.11,0.11,0.11,0.1
train_300_4_instance_376,0.48,0.2,0.35,0.36,0.34,0.36,0.45,0.35,0.29,0.36,0.4,0.44,0.43
train_300_4_instance_3771,0.13,0.11,0.14,0.13,0.11,0.11,0.13,0.14,0.14,0.12,0.12,0.12,0.13
train_300_4_instance_3893,0.1,0.1,0.1,0.1,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.09,0.1
train_300_4_instance_517,0.14,0.21,0.16,0.16,0.16,0.18,0.2,0.16,0.19,0.15,0.19,0.16,0.16
train_300_4_instance_520,0.1,0.12,0.11,0.1,0.11,0.09,0.1,0.1,0.1,0.09,0.09,0.11,0.11
train_300_4_instance_542,0.29,0.21,0.27,0.33,0.36,0.26,0.34,0.26,0.32,0.27,0.27,0.27,0.27
train_300_4_instance_546,0.18,0.18,0.18,0.18,0.19,0.14,0.18,0.18,0.18,0.21,0.23,0.15,0.18
train_300_4_instance_570,0.05,0.07,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.04,0.04,0.05
train_300_4_instance_596,0.23,0.16,0.24,0.29,0.21,0.31,0.24,0.22,0.21,0.23,0.25,0.24,0.24
train_300_4_instance_597,0.19,0.18,0.21,0.2,0.18,0.14,0.19,0.18,0.19,0.19,0.24,0.18,0.19
train_300_4_instance_629,0.19,0.12,0.21,0.17,0.17,0.12,0.17,0.2,0.17,0.19,0.2,0.15,0.21
train_300_4_instance_647,0.06,0.05,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05,0.05,0.05,0.05
train_300_4_instance_649,0.29,0.16,0.28,0.29,0.18,0.24,0.28,0.29,0.2,0.29,0.32,0.24,0.33
train_300_4_instance_651,0.34,0.23,0.37,0.29,0.35,0.25,0.3,0.25,0.45,0.39,0.29,0.24,0.29
train_300_4_instance_670,0.11,0.12,0.1,0.08,0.1,0.09,0.1,0.1,0.1,0.1,0.1,0.08,0.1
train_300_4_instance_677,0.17,0.13,0.15,0.14,0.14,0.13,0.14,0.14,0.15,0.15,0.16,0.17,0.16
train_300_4_instance_684,0.05,0.07,0.06,0.06,0.05,0.05,0.06,0.05,0.05,0.06,0.06,0.06,0.06
train_300_4_instance_698,0.14,0.13,0.14,0.13,0.12,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.14
train_300_4_instance_767,0.24,0.15,0.23,0.3,0.24,0.21,0.3,0.25,0.29,0.29,0.22,0.23,0.24
train_300_4_instance_794,0.39,0.32,0.53,0.49,0.4,0.34,0.4,0.37,0.39,0.56,0.39,0.53,0.39
train_300_4_instance_797,0.11,0.11,0.09,0.11,0.11,0.09,0.11,0.11,0.12,0.1,0.11,0.1,0.1
train_300_4_instance_84,0.06,0.05,0.05,0.06,0.07,0.05,0.05,0.06,0.05,0.07,0.05,0.05,0.05
train_300_4_instance_91,0.12,0.11,0.11,0.12,0.13,0.11,0.12,0.13,0.12,0.12,0.12,0.12,0.11
train_300_4_instance_954,0.19,0.14,0.18,0.18,0.17,0.17,0.19,0.21,0.2,0.19,0.18,0.18,0.18
train_300_64_instance_1001,0.34,0.32,0.34,0.33,0.31,0.32,0.3,0.31,0.31,0.31,0.35,0.31,0.31
train_300_64_instance_1082,0.3,0.31,0.31,0.25,0.29,0.29,0.31,0.33,0.29,0.31,0.3,0.3,0.3
train_300_64_instance_110,0.29,0.28,0.29,0.32,0.3,0.33,0.29,0.3,0.3,0.3,0.3,0.3,0.31
train_300_64_instance_1140,0.35,0.33,0.32,0.31,0.35,0.3,0.34,0.35,0.36,0.29,0.35,0.33,0.33
train_300_64_instance_1165,0.3,0.3,0.28,0.3,0.29,0.29,0.29,0.3,0.32,0.29,0.3,0.28,0.3
train_300_64_instance_1177,0.32,0.3,0.28,0.28,0.29,0.28,0.3,0.27,0.27,0.28,0.28,0.28,0.31
train_300_64_instance_1266,0.33,0.27,0.3,0.3,0.28,0.29,0.25,0.25,0.3,0.3,0.26,0.29,0.29
train_300_64_instance_1332,0.3,0.32,0.33,0.32,0.31,0.34,0.3,0.29,0.3,0.31,0.33,0.28,0.31
train_300_64_instance_1337,0.33,0.28,0.36,0.29,0.32,0.31,0.3,0.29,0.33,0.34,0.32,0.33,0.32
train_300_64_instance_1352,0.29,0.29,0.32,0.29,0.31,0.29,0.29,0.31,0.3,0.31,0.31,0.3,0.29
train_300_64_instance_1431,0.37,0.31,0.31,0.28,0.29,0.32,0.3,0.28,0.34,0.31,0.29,0.31,0.29
train_300_64_instance_1551,0.3,0.28,0.32,0.32,0.31,0.23,0.29,0.29,0.33,0.33,0.33,0.31,0.29
train_300_64_instance_1564,0.32,0.3,0.34,0.35,0.35,0.32,0.35,0.29,0.27,0.3,0.35,0.32,0.34
train_300_64_instance_1602,0.28,0.26,0.31,0.31,0.26,0.28,0.29,0.26,0.31,0.28,0.29,0.27,0.29
train_300_64_instance_1684,0.29,0.23,0.26,0.28,0.25,0.24,0.24,0.25,0.26,0.28,0.24,0.27,0.28
train_300_64_instance_1800,0.3,0.29,0.27,0.31,0.25,0.31,0.25,0.31,0.29,0.28,0.25,0.33,0.25
train_300_64_instance_1874,0.27,0.3,0.29,0.3,0.29,0.29,0.3,0.28,0.28,0.29,0.29,0.28,0.28
train_300_64_instance_1915,0.24,0.29,0.25,0.32,0.26,0.22,0.26,0.25,0.25,0.31,0.28,0.26,0.29
train_300_64_instance_1956,0.33,0.34,0.35,0.32,0.32,0.31,0.31,0.32,0.3,0.35,0.31,0.33,0.34
train_300_64_instance_1981,0.32,0.24,0.28,0.25,0.28,0.26,0.25,0.24,0.25,0.3,0.28,0.26,0.26
train_300_64_instance_1991,0.26,0.35,0.32,0.34,0.33,0.29,0.29,0.33,0.3,0.33,0.3,0.35,0.28
train_300_64_instance_2059,0.3,0.29,0.3,0.25,0.25,0.28,0.26,0.26,0.25,0.28,0.28,0.25,0.25
train_300_64_instance_2068,0.32,0.33,0.33,0.32,0.31,0.31,0.31,0.34,0.34,0.33,0.3,0.34,0.3
train_300_64_instance_2123,0.29,0.27,0.34,0.28,0.27,0.27,0.23,0.32,0.33,0.26,0.31,0.34,0.34
train_300_64_instance_2181,0.29,0.32,0.26,0.29,0.3,0.32,0.3,0.27,0.3,0.28,0.3,0.29,0.28
train_300_64_instance_2240,0.28,0.29,0.28,0.28,0.28,0.28,0.29,0.3,0.3,0.31,0.29,0.32,0.31
train_300_64_instance_2410,0.28,0.25,0.27,0.25,0.26,0.26,0.29,0.29,0.26,0.26,0.26,0.25,0.26
train_300_64_instance_2416,0.36,0.28,0.31,0.31,0.24,0.31,0.31,0.3,0.32,0.31,0.34,0.28,0.31
train_300_64_instance_2497,0.33,0.27,0.32,0.35,0.33,0.34,0.27,0.34,0.33,0.33,0.26,0.34,0.34
train_300_64_instance_2578,0.31,0.28,0.32,0.29,0.28,0.31,0.34,0.33,0.3,0.33,0.32,0.32,0.3
train_300_64_instance_2695,0.26,0.3,0.25,0.24,0.25,0.27,0.27,0.26,0.27,0.27,0.3,0.26,0.26
train_300_64_instance_2724,0.27,0.28,0.27,0.27,0.25,0.27,0.25,0.3,0.27,0.28,0.27,0.27,0.27
train_300_64_instance_2725,0.28,0.28,0.27,0.33,0.3,0.36,0.29,0.29,0.29,0.36,0.33,0.3,0.38
train_300_64_instance_2727,0.3,0.31,0.31,0.33,0.34,0.29,0.29,0.33,0.33,0.29,0.32,0.3,0.31
train_300_64_instance_2762,0.29,0.31,0.32,0.31,0.31,0.34,0.29,0.33,0.29,0.33,0.33,0.33,0.32
train_300_64_instance_2776,0.32,0.3,0.33,0.3,0.33,0.31,0.29,0.29,0.32,0.31,0.31,0.32,0.31
train_300_64_instance_2781,0.32,0.33,0.31,0.28,0.3,0.31,0.33,0.32,0.32,0.3,0.31,0.27,0.3
train_300_64_instance_2788,0.33,0.3,0.32,0.3,0.29,0.33,0.28,0.3,0.29,0.28,0.29,0.29,0.3
train_300_64_instance_2791,0.25,0.26,0.26,0.25,0.29,0.28,0.24,0.26,0.26,0.27,0.26,0.28,0.28
train_300_64_instance_2803,0.28,0.28,0.29,0.29,0.29,0.28,0.29,0.3,0.29,0.23,0.3,0.27,0.31
train_300_64_instance_2814,0.31,0.33,0.33,0.29,0.33,0.31,0.29,0.31,0.3,0.31,0.33,0.3,0.32
train_300_64_instance_2983,0.31,0.32,0.34,0.31,0.31,0.32,0.29,0.32,0.28,0.31,0.31,0.3,0.29
train_300_64_instance_2999,0.27,0.28,0.23,0.27,0.29,0.27,0.29,0.23,0.25,0.29,0.3,0.28,0.26
train_300_64_instance_3002,0.32,0.32,0.29,0.29,0.29,0.3,0.31,0.31,0.28,0.32,0.26,0.31,0.3
train_300_64_instance_3048,0.34,0.32,0.38,0.33,0.37,0.4,0.33,0.35,0.37,0.35,0.33,0.32,0.35
train_300_64_instance_3128,0.33,0.34,0.34,0.35,0.35,0.34,0.29,0.28,0.34,0.32,0.3,0.32,0.31
train_300_64_instance_3147,0.29,0.29,0.29,0.3,0.34,0.28,0.33,0.32,0.36,0.31,0.3,0.28,0.3
train_300_64_instance_3210,0.31,0.31,0.34,0.28,0.29,0.31,0.33,0.3,0.27,0.3,0.3,0.3,0.31
train_300_64_instance_3228,0.28,0.26,0.28,0.27,0.26,0.27,0.26,0.27,0.26,0.29,0.27,0.25,0.25
train_300_64_instance_3231,0.3,0.26,0.33,0.29,0.32,0.32,0.31,0.25,0.3,0.3,0.28,0.25,0.29
train_300_64_instance_3420,0.33,0.31,0.33,0.3,0.34,0.32,0.29,0.29,0.3,0.3,0.3,0.31,0.31
train_300_64_instance_3449,0.34,0.3,0.31,0.35,0.36,0.34,0.35,0.27,0.31,0.27,0.26,0.33,0.3
train_300_64_instance_3473,0.3,0.27,0.25,0.28,0.26,0.27,0.24,0.29,0.26,0.25,0.25,0.26,0.26
train_300_64_instance_3504,0.29,0.32,0.29,0.33,0.29,0.31,0.29,0.34,0.31,0.28,0.25,0.28,0.28
train_300_64_instance_3526,0.3,0.3,0.3,0.27,0.29,0.3,0.27,0.3,0.24,0.29,0.3,0.29,0.24
train_300_64_instance_3538,0.33,0.33,0.31,0.33,0.33,0.32,0.33,0.33,0.36,0.32,0.29,0.38,0.36
train_300_64_instance_355,0.32,0.3,0.3,0.3,0.32,0.3,0.31,0.32,0.3,0.29,0.31,0.31,0.29
train_300_64_instance_3563,0.39,0.3,0.3,0.34,0.3,0.31,0.36,0.31,0.34,0.33,0.32,0.3,0.35
train_300_64_instance_3565,0.3,0.33,0.31,0.3,0.28,0.3,0.32,0.34,0.3,0.31,0.32,0.3,0.35
train_300_64_instance_3567,0.26,0.28,0.26,0.24,0.26,0.28,0.26,0.29,0.29,0.23,0.3,0.25,0.29
train_300_64_instance_358,0.29,0.27,0.3,0.28,0.27,0.31,0.3,0.29,0.27,0.27,0.31,0.26,0.26
train_300_64_instance_3582,0.29,0.3,0.27,0.27,0.27,0.25,0.3,0.29,0.29,0.21,0.29,0.27,0.29
train_300_64_instance_3675,0.35,0.34,0.3,0.29,0.31,0.36,0.33,0.33,0.28,0.34,0.26,0.31,0.37
train_300_64_instance_3698,0.31,0.36,0.3,0.31,0.34,0.33,0.29,0.3,0.31,0.31,0.3,0.32,0.3
train_300_64_instance_3734,0.32,0.28,0.31,0.28,0.3,0.31,0.28,0.28,0.32,0.28,0.28,0.32,0.31
train_300_64_instance_3833,0.27,0.25,0.26,0.31,0.27,0.28,0.27,0.24,0.29,0.27,0.26,0.28,0.28
train_300_64_instance_3840,0.33,0.29,0.32,0.27,0.27,0.33,0.32,0.3,0.29,0.32,0.34,0.28,0.32
train_300_64_instance_3867,0.34,0.32,0.33,0.34,0.35,0.29,0.35,0.33,0.36,0.35,0.32,0.34,0.32
train_300_64_instance_3869,0.35,0.37,0.37,0.33,0.33,0.35,0.29,0.34,0.32,0.34,0.34,0.32,0.31
train_300_64_instance_3923,0.27,0.34,0.26,0.26,0.3,0.35,0.35,0.33,0.35,0.3,0.29,0.28,0.35
train_300_64_instance_3946,0.28,0.3,0.3,0.32,0.26,0.31,0.35,0.34,0.32,0.36,0.34,0.34,0.33
train_300_64_instance_3960,0.3,0.27,0.26,0.29,0.26,0.26,0.25,0.28,0.27,0.29,0.24,0.3,0.3
train_300_64_instance_462,0.3,0.26,0.24,0.28,0.3,0.3,0.23,0.24,0.26,0.24,0.23,0.29,0.23
train_300_64_instance_512,0.34,0.32,0.3,0.31,0.29,0.3,0.32,0.3,0.34,0.3,0.31,0.32,0.32
train_300_64_instance_513,0.31,0.3,0.32,0.29,0.3,0.31,0.29,0.32,0.27,0.33,0.32,0.33,0.29
train_300_64_instance_534,0.27,0.26,0.28,0.27,0.3,0.27,0.28,0.28,0.29,0.29,0.27,0.29,0.31
train_300_64_instance_592,0.32,0.29,0.32,0.29,0.33,0.31,0.31,0.3,0.32,0.3,0.32,0.3,0.36
train_300_64_instance_605,0.28,0.3,0.29,0.37,0.35,0.31,0.33,0.32,0.28,0.3,0.32,0.28,0.29
train_300_64_instance_63,0.3,0.32,0.29,0.29,0.34,0.29,0.35,0.29,0.3,0.29,0.29,0.29,0.29
train_300_64_instance_661,0.25,0.28,0.29,0.3,0.32,0.31,0.26,0.31,0.28,0.28,0.29,0.27,0.3
train_300_64_instance_695,0.29,0.29,0.27,0.3,0.31,0.26,0.28,0.28,0.31,0.27,0.29,0.33,0.28
train_300_64_instance_717,0.24,0.27,0.26,0.28,0.26,0.28,0.21,0.28,0.27,0.29,0.25,0.26,0.29
train_300_64_instance_721,0.25,0.25,0.26,0.26,0.28,0.27,0.26,0.26,0.28,0.27,0.27,0.26,0.26
train_300_64_instance_760,0.35,0.36,0.39,0.38,0.36,0.3,0.34,0.3,0.37,0.33,0.37,0.31,0.34
train_300_64_instance_782,0.3,0.29,0.32,0.33,0.32,0.32,0.32,0.31,0.29,0.29,0.32,0.32,0.3
train_300_64_instance_783,0.24,0.33,0.31,0.28,0.28,0.3,0.32,0.31,0.29,0.3,0.31,0.31,0.37
train_300_64_instance_789,0.28,0.29,0.28,0.32,0.29,0.29,0.31,0.27,0.3,0.31,0.27,0.31,0.27
train_300_64_instance_800,0.32,0.37,0.31,0.31,0.28,0.32,0.35,0.35,0.34,0.31,0.31,0.31,0.31
train_300_64_instance_856,0.27,0.26,0.26,0.26,0.27,0.29,0.27,0.27,0.29,0.26,0.28,0.31,0.26
train_300_64_instance_886,0.3,0.26,0.31,0.29,0.25,0.25,0.28,0.25,0.24,0.26,0.27,0.27,0.27
train_300_64_instance_889,0.27,0.28,0.26,0.26,0.3,0.29,0.27,0.29,0.24,0.27,0.25,0.26,0.26
train_300_64_instance_910,0.26,0.29,0.26,0.24,0.29,0.27,0.27,0.26,0.26,0.26,0.29,0.26,0.3
train_300_64_instance_913,0.26,0.29,0.29,0.31,0.31,0.35,0.28,0.29,0.29,0.29,0.29,0.29,0.3
train_300_8_instance_1168,10.97,17.13,10.76,11.28,11.8,8.74,10.81,9.05,8.21,10.4,10.21,9.31,11.75
train_300_8_instance_1257,8.71,8.27,8.59,9.2,17.02,8.46,8.9,6.79,6.75,7.52,8.47,8.45,8.86
train_300_8_instance_1325,7.39,7.31,7.33,7.86,19.73,7.34,7.22,7.4,6.57,6.05,7.25,7.72,7.04
train_300_8_instance_1398,8.14,8.52,8.41,8.63,18.19,8.82,8.03,6.57,6.72,7.52,8.38,8.24,6.41
train_300_8_instance_1484,3.19,2.45,3.11,3.11,6.91,3.55,3.23,4.1,3.0,3.13,3.14,3.15,3.14
train_300_8_instance_1606,11.28,21.1,11.6,10.33,19.68,11.44,11.64,9.9,9.7,10.36,11.47,10.93,10.45
train_300_8_instance_1620,10.68,16.3,10.16,8.93,23.69,11.18,10.19,10.56,9.24,11.62,10.06,10.66,9.37
train_300_8_instance_1623,33.0,76.88,33.84,34.21,58.69,32.78,32.58,42.13,30.35,38.27,31.09,30.85,38.94
train_300_8_instance_1649,9.17,12.64,9.51,9.01,15.97,9.16,9.33,7.08,7.18,7.54,9.5,9.34,9.85
train_300_8_instance_1721,6.23,7.61,5.96,5.39,6.11,6.28,6.07,7.93,5.61,5.68,5.99,6.29,5.56
train_300_8_instance_1774,7.47,6.42,7.51,6.65,13.65,7.06,7.79,6.25,5.64,5.45,7.64,6.43,7.13
train_300_8_instance_1788,15.15,25.61,15.23,14.83,23.03,14.82,15.31,15.61,12.42,14.93,14.47,14.56,14.86
train_300_8_instance_1899,14.22,21.8,13.96,13.38,23.61,14.91,14.02,12.96,12.92,11.29,13.93,14.07,11.58
train_300_8_instance_1915,4.24,3.55,4.08,4.2,4.77,5.24,3.98,4.84,4.26,3.86,4.0,5.39,4.45
train_300_8_instance_1938,10.49,13.29,10.65,9.56,15.32,10.75,10.35,10.65,9.29,7.57,10.21,11.07,9.86
train_300_8_instance_1949,19.87,32.42,19.53,27.38,30.03,25.03,19.38,28.13,21.68,25.46,20.6,25.88,18.33
train_300_8_instance_1954,21.67,32.59,21.02,19.26,31.92,19.38,21.42,18.82,16.31,17.89,21.45,21.84,18.66
train_300_8_instance_1996,14.97,14.73,14.78,15.1,31.99,16.52,15.05,14.9,15.89,11.89,15.06,15.36,15.0
train_300_8_instance_208,5.09,7.31,5.03,4.96,6.13,5.34,5.11,4.24,3.9,4.47,5.07,5.11,4.87
train_300_8_instance_2100,13.99,12.32,14.0,11.17,19.18,13.14,13.72,11.25,9.38,10.21,13.93,9.23,10.9
train_300_8_instance_2103,4.01,4.46,3.96,4.67,5.59,4.2,3.89,5.07,3.9,3.79,4.09,4.22,4.45
train_300_8_instance_2137,10.63,23.83,10.77,11.74,36.25,11.45,10.72,13.3,11.57,11.42,10.57,10.86,11.15
train_300_8_instance_2192,8.9,12.13,8.88,10.37,14.44,8.81,9.05,7.61,7.53,7.93,8.95,9.11,8.94
train_300_8_instance_2205,14.96,42.79,14.64,21.9,24.91,17.34,14.67,15.71,15.74,15.94,14.38,17.21,18.39
train_300_8_instance_2230,6.08,6.36,6.05,6.14,10.03,7.81,6.28,4.91,5.4,5.61,6.29,6.72,6.27
train_300_8_instance_2252,8.52,18.46,8.58,9.33,14.62,9.61,8.7,10.47,8.38,7.29,8.49,9.65,10.65
train_300_8_instance_2276,9.64,15.1,9.57,9.23,16.78,9.46,9.71,12.94,8.65,8.84,9.9,9.42,8.27
train_300_8_instance_2442,5.73,4.94,5.6,5.26,5.96,5.98,5.64,4.54,5.4,4.22,5.46,5.86,5.43
train_300_8_instance_2494,8.6,11.47,8.6,7.48,12.55,9.55,8.71,8.06,7.88,7.27,8.62,8.67,8.39
train_300_8_instance_2502,10.52,10.86,10.22,9.98,31.53,9.29,9.95,8.55,6.82,7.01,10.31,10.08,10.56
train_300_8_instance_2530,5.46,5.89,5.62,5.77,9.42,6.38,5.32,6.27,4.63,4.49,5.54,5.44,5.59
train_300_8_instance_2567,3.79,3.3,3.82,3.3,5.03,3.65,3.92,4.56,3.23,3.27,3.8,3.57,3.05
train_300_8_instance_2600,5.71,4.13,5.69,5.7,17.13,5.34,5.77,3.92,4.75,3.98,5.85,5.91,6.16
train_300_8_instance_2626,11.91,20.67,12.05,12.83,28.51,11.7,12.07,13.67,10.91,10.58,12.09,11.31,12.3
train_300_8_instance_2631,29.09,72.29,27.73,26.63,38.96,25.89,28.05,34.36,24.01,29.17,26.98,27.04,26.05
train_300_8_instance_275,9.27,13.73,8.75,9.98,16.1,11.18,8.76,9.01,7.28,8.65,8.82,10.14,9.56
train_300_8_instance_2753,13.69,26.07,14.14,13.36,22.71,13.53,13.59,13.84,12.67,11.59,13.58,13.68,12.8
train_300_8_instance_2813,7.75,5.36,7.98,7.01,7.89,7.86,7.74,6.87,5.41,6.35,7.69,7.7,7.06
train_300_8_instance_282,17.93,24.72,17.99,17.04,32.19,20.97,18.28,18.19,14.99,16.63,17.77,21.72,17.13
train_300_8_instance_2885,12.34,20.56,11.76,11.37,20.95,12.33,12.02,12.75,9.46,9.93,11.26,11.89,11.14
train_300_8_instance_2904,57.28,188.89,57.51,56.03,64.59,49.51,56.24,50.28,43.49,57.86,57.04,55.34,54.87
